Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Regulation of the Minister of Forestry No. P.14/Menhut-II/2006 on Guidelines on the Borrowing of Forest Areas for Exploitation Purposes.,2006.0,Indonesia,"This Regulation provides guidelines for borrowing forest areas for exploitation purposes in order to restrict and regulate the use of part of forest areas in strategic and limited public interests outside the forestry sector without changing status, function and designation of the said forest. The Regulation consists of XIII Chapters divided into 26 articles.",https://www.ecolex.org/details/legislation/regulation-of-the-minister-of-forestry-no-p14menhut-ii2006-on-guidelines-on-the-borrowing-of-forest-areas-for-exploitation-purposes-lex-faoc066099/?type=legislation&xsubjects=Mineral+resources&page=2380,Forestry, Regulation,"Public forest,Contract/agreement,Protected area,Forest management/forest conservation,Access right,Expropriation,Legal proceedings/administrative proceedings,Right of use","Asia, ASIA AND THE PACIFIC, East Asian Seas, Indian Ocean, South-Eastern Asia",This Regulation enters into force on 10 March 2006.,ECOLEX_Legislation
Environmental Offences (Fixed Penalties) (Miscellaneous Provisions) Regulations 2006 (S.I. No. 783 of 2006).,2006.0,United Kingdom,"These Regulations concern the parameters and calculation of fixed penalties that may be specified by competent authorities under  environment protection legislation, including: the Environmental Protection Act 1990, the Clean Neighbourhoods and Environment Act 2005, the Noise Act 1996 and the Control of Pollution (Amendment) Act 1989. These penalties shall be imposed in place of the amount prescribed in the relevant Statute. The Regulations also prescribe the minimum amount of fixed penalty that a local authority may treat as full payment of the fixed penalty where a lesser amount than the full prescribed amount is paid within a specified period.",https://www.ecolex.org/details/legislation/environmental-offences-fixed-penalties-miscellaneous-provisions-regulations-2006-si-no-783-of-2006-lex-faoc075765/?type=legislation&xsubjects=Mineral+resources&page=2380,Environment gen., Regulation,"Pollution control,Legal proceedings/administrative proceedings,Offences/penalties","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Real Decreto Nº 286/2006 - Seguridad de los trabajadores contra los riesgos relacionados con la exposición al ruido.,2006.0,Spain,"El presente Real Decreto tiene por objeto establecer las disposiciones mínimas para la protección de los trabajadores contra los riesgos para su seguridad y su salud derivados o que puedan derivarse de la exposición al ruido, en particular los riesgos para la audición.",https://www.ecolex.org/details/legislation/real-decreto-no-2862006-seguridad-de-los-trabajadores-contra-los-riesgos-relacionados-con-la-exposicion-al-ruido-lex-faoc069946/?type=legislation&xsubjects=Mineral+resources&page=2380,Air & atmosphere, Regulation,Noise pollution,"Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Law amending the Island Law.,2006.0,Croatia,"This Law amends various provisions of articles 2, 3, 7, 8, 10, 13, 15, 16, 19, 20, 26, 27, 28, 30, 31, 35, 36, 40 and 41 of the Island Law (Official Gazette 34/1999, 32/2002).",https://www.ecolex.org/details/legislation/law-amending-the-island-law-lex-faoc120137/?type=legislation&xsubjects=Mineral+resources&page=2380,"Environment gen., Sea", Legislation,"Environmental planning,Environmental standards,Monitoring,Maritime zone,Ecosystem preservation,Offences/penalties,Management/conservation,Legal proceedings/administrative proceedings","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Law enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
Acuerdo Nº 448 - Reglamento de derechos por servicios prestados por la Dirección General de la Marina Mercante y del Litoral y Capitanías de Puerto.,2006.0,Ecuador,"El presente Acuerdo aprueba el Reglamento de derechos por servicios prestados por la Dirección General de la Marina Mercante y del Litoral y Capitanías de Puerto de la República, en el ejercicio de sus funciones de autorización e inspección.",https://www.ecolex.org/details/legislation/acuerdo-no-448-reglamento-de-derechos-por-servicios-prestados-por-la-direccion-general-de-la-marina-mercante-y-del-litoral-y-capitanias-de-puerto-lex-faoc084921/?type=legislation&xsubjects=Mineral+resources&page=2380,"Sea, Environment gen.", Regulation,"Marine pollution,Harbour,Navigation,Royalties/fees,Inspection,Legal proceedings/administrative proceedings,Registration,Pollution control","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Clean Neighbourhoods and Environment Act 2005 (Commencement No.1, Transitional and Savings Provisions) (England) Order 2006 (S.I. No. 795 (C.19) of 2006).",2006.0,United Kingdom,"This Order contains provisions of a transitional nature in relation with the coming into force of provisions of the Clean Neighbourhoods and Environment Act 2005 as prescribed by this Order. Among other things, it makes savings under which the Dogs (Fouling of Land) Act 1996 (c.20) shall continue to apply in respect of land that is ""designated land"" under that Act.",https://www.ecolex.org/details/legislation/clean-neighbourhoods-and-environment-act-2005-commencement-no1-transitional-and-savings-provisions-england-order-2006-si-no-795-c19-of-2006-lex-faoc075766/?type=legislation&xsubjects=Mineral+resources&page=2380,"Environment gen., Waste & hazardous substances", Regulation,"Environmental planning,Education,Waste management,Waste disposal","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Carinthia Electricity Industry Organization Law.,2006.0,Austria,"The present Law lays down provisions relating to the production, transfer and distribution of electricity, as well as to the organization of the electricity industry in Carinthia. The text consists of 66 articles divided into 6 Parts as follows: General provisions (1); Establishment and running of electricity producing industries (2); Running of electricity nets (3); Balance sheet (4); Organization (5); Penal, final and transitional provisions (6).",https://www.ecolex.org/details/legislation/carinthia-electricity-industry-organization-law-lex-faoc088635/?type=legislation&xsubjects=Mineral+resources&page=2380,Energy, Legislation,"Energy conservation/energy production,Policy/planning,Legal proceedings/administrative proceedings,Offences/penalties","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Western Europe",,ECOLEX_Legislation
Carinthia Electricity Industry Organization Law.,2006.0,Austria,"The present Law lays down provisions relating to the production, transfer and distribution of electricity, as well as to the organization of the electricity industry in Carinthia. The text consists of 66 articles divided into 6 Parts as follows: General provisions (1); Establishment and running of electricity producing industries (2); Running of electricity nets (3); Balance sheet (4); Organization (5); Penal, final and transitional provisions (6).",https://www.ecolex.org/details/legislation/carinthia-electricity-industry-organization-law-lex-faoc106508/?type=legislation&xsubjects=Mineral+resources&page=2380,Energy, Legislation,"Energy conservation/energy production,Policy/planning,Legal proceedings/administrative proceedings,Offences/penalties","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Western Europe",,ECOLEX_Legislation
Regional Law No. 2903-656 “On tourism”.,2006.0,Russian Federation,"This Regional Law establishes legal grounds and determines the principles of regulation of tourism, ensuring the right of citizens to recreation and access to cultural heritage. The objectives of tourism shall be as follows: (a) ensuring right of citizens to recreation; (b) education and physical rehabilitation of tourists; and (c) environmental protection. Tourism as entrepreneurial activity shall be subject to mandatory licensing and certification.",https://www.ecolex.org/details/legislation/regional-law-no-2903-656-on-tourism-lex-faoc135131/?type=legislation&xsubjects=Mineral+resources&page=2381,"Environment gen., Wild species & ecosystems", Legislation,"Tourism,Cultural heritage,Education,Authorization/permit,Certification","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",,ECOLEX_Legislation
Regional Law No. 17-4487 “On state support of agro-industrial complex”.,2006.0,Russian Federation,"This Regional Law establishes the main directions of state support of agro-industrial complex with a view of efficient and sustainable development of agricultural production. Producers of agricultural commodities shall be registered on the regional territory, including individual farmers, for which output of agricultural commodities for the previous year amounts to no less than 70 percent. Basic principles of state support shall be equal accessibility of all subjects of agro-industrial complex irrespectively of the form of ownership, target-oriented measures of state financial support and specific use of budgetary financial resources. Measures of financial support of agro-industrial complex shall include state subsidies for agricultural development.",https://www.ecolex.org/details/legislation/regional-law-no-17-4487-on-state-support-of-agro-industrial-complex-lex-faoc125988/?type=legislation&xsubjects=Mineral+resources&page=2381,Agricultural & rural development, Legislation,"Agricultural development,Agricultural commodities,Financial agricultural measures,Subsidy/incentive","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force the day after the date of its official publication.,ECOLEX_Legislation
